user	hotel
1661	66
1661	62
1661	15
1662	23
1662	42
1663	26
1663	52
1663	28
1663	46
1663	66
1663	16
1663	37
1663	17
1663	56
1663	49
1663	2
1663	55
1663	43
1663	34
1663	32
1663	39
1663	50
1663	38
1664	39
1664	18
1664	2
1664	10
1665	17
1665	3
1665	39
1665	2
1666	8
1666	66
1667	37
1667	52
1667	40
1667	5
1667	64
1667	12
1667	56
1667	51
1667	54
1667	38
1667	4
1667	15
1667	13
1667	49
1667	26
1667	32
1668	16
1668	24
1669	38
1669	56
1670	52
1670	13
1671	56
1671	37
1672	60
1672	37
1672	17
1672	62
1672	35
1672	5
1672	46
1673	39
1673	43
1674	48
1674	35
1674	15
1674	65
1674	47
1675	52
1675	15
1675	6
1676	16
1676	51
1676	49
1677	7
1677	59
1677	60
1677	43
1678	20
1678	66
1679	47
1679	10
1679	39
1680	61
1680	26
1681	57
1681	26
1682	16
1682	41
1683	6
1683	57
1683	18
1684	59
1684	56
1685	56
1685	17
1686	17
1686	38
1686	56
1686	12
1686	26
1687	30
1687	14
1687	44
1687	39
1687	26
1688	39
1688	45
1689	37
1689	48
1690	45
1690	7
1690	17
1691	47
1691	39
1691	2
1692	6
1692	39
1692	2
1692	18
1692	11
1692	13
1692	61
1693	53
1693	10
1693	60
1694	17
1694	51
1694	60
1694	43
1694	26
1694	39
1695	13
1695	6
1695	18
1696	47
1696	20
1696	6
1697	40
1697	43
1697	32
1697	55
1697	60
1697	56
1697	64
1697	17
1697	26
1697	50
1698	66
1698	64
1698	28
1698	37
1698	54
1698	7
1698	45
1698	56
1698	63
1698	52
1698	3
1698	34
1698	48
1698	2
1698	43
1698	49
1698	41
1698	60
1698	46
1698	38
1698	58
1698	17
1698	15
1699	2
1699	8
1700	37
1700	56
1701	29
1701	53
1701	60
1701	10
1701	24
1701	6
1702	39
1702	41
1702	26
1702	15
1703	10
1703	55
1703	2
1703	53
1703	25
1704	56
1704	15
1704	60
1705	56
1705	60
1705	42
1706	65
1706	10
1706	8
1706	30
1707	30
1707	56
1707	37
1707	2
1707	17
1708	17
1708	56
1709	37
1709	55
1709	30
1709	7
1709	52
1709	2
1709	3
1710	39
1710	30
1710	28
1711	50
1711	17
1712	18
1712	37
1713	63
1713	56
1713	34
1714	24
1714	54
1715	46
1715	28
1715	4
1716	3
1716	2
1717	14
1717	24
1717	13
1718	2
1718	66
1718	26
1718	17
1718	56
1719	15
1719	19
1720	41
1720	53
1720	59
1720	11
1720	39
1721	37
1721	56
1722	59
1722	26
1722	39
1722	18
1722	47
1723	16
1723	28
1723	37
1723	38
1724	45
1724	18
1725	37
1725	56
1726	59
1726	13
1726	4
1727	26
1727	39
1727	45
1728	38
1728	26
1728	60
1729	15
1729	6
1729	63
1729	5
1730	46
1730	60
1730	18
1730	16
1730	56
1730	15
1730	4
1730	50
1730	59
1730	66
1730	41
1731	43
1731	30
1731	45
1731	47
1731	17
1732	6
1732	53
1733	2
1733	57
1733	45
1734	16
1734	51
1734	56
1735	5
1735	66
1735	26
1735	49
1735	13
1735	46
1736	26
1736	60
1736	56
1736	63
1737	50
1737	30
1738	6
1738	60
1739	65
1739	4
1739	1
1739	38
1739	13
1739	15
1739	36
1739	51
1740	20
1740	1
1740	23
1741	2
1741	20
1742	37
1742	38
1743	55
1743	10
1743	24
1743	45
1743	58
1743	47
1743	36
1743	25
1743	42
1743	8
1743	53
1743	1
1743	61
1743	20
1743	27
1744	53
1744	62
1744	7
1745	17
1745	28
1746	48
1746	41
1747	1
1747	60
1747	12
1748	28
1748	63
1748	24
1748	39
1748	3
1749	6
1749	18
1750	56
1750	60
1751	45
1751	31
1751	55
1751	10
1751	4
1751	61
1751	14
1751	2
1751	7
1751	30
1752	28
1752	66
1753	63
1753	50
1753	43
1753	47
1753	48
1753	28
1753	45
1753	52
1753	41
1753	38
1753	26
1753	62
1753	54
1753	35
1753	46
1753	66
1753	58
1753	60
1753	12
1753	16
1753	15
1753	33
1753	61
1753	56
1753	7
1754	31
1754	3
1755	56
1755	60
1756	56
1756	37
1757	4
1757	46
1758	51
1758	60
1759	31
1759	15
1759	37
1759	63
1759	52
1759	58
1759	24
1759	46
1759	33
1760	23
1760	32
1761	24
1761	42
1761	50
1762	38
1762	7
1762	56
1763	37
1763	56
1763	39
1764	6
1764	35
1764	14
1765	60
1765	56
1766	66
1766	26
1766	32
1767	29
1767	60
1768	50
1768	12
1768	16
1768	56
1769	60
1769	37
1770	32
1770	56
1770	43
1771	13
1771	42
1771	60
1772	37
1772	56
1773	2
1773	61
1773	56
1774	20
1774	30
1775	60
1775	30
1776	51
1776	39
1776	37
1777	56
1777	16
1778	13
1778	39
1778	60
1779	17
1779	60
1779	47
1779	13
1779	18
1780	61
1780	47
1780	6
1780	14
1780	11
1780	10
1780	13
1781	49
1781	60
1781	64
1781	17
1781	66
1782	48
1782	52
1783	17
1783	59
1783	26
1784	59
1784	7
1784	62
1784	33
1784	17
1785	3
1785	17
1785	58
1785	56
1785	5
1785	28
1785	64
1785	47
1785	40
1785	8
1786	63
1786	54
1786	35
1786	4
1787	53
1787	60
1787	13
1787	37
1788	56
1788	60
1788	18
1789	53
1789	23
1789	39
1790	37
1790	56
1791	54
1791	52
1791	34
1791	28
1791	26
1791	35
1792	46
1792	7
1793	27
1793	4
1793	36
1793	8
1794	56
1794	60
1794	17
1794	7
1795	39
1795	60
1796	41
1796	13
1796	51
1796	59
1797	13
1797	40
1798	46
1798	51
1798	28
1798	63
1798	35
1798	26
1798	66
1798	54
1798	49
1798	39
1799	56
1799	12
1799	4
1799	18
1800	4
1800	24
1801	53
1801	10
1802	47
1802	6
1803	37
1803	13
1803	48
1803	34
1803	56
1804	8
1804	18
1804	36
1804	45
1804	24
1804	23
1804	20
1804	27
1804	61
1804	31
1804	52
1804	25
1804	10
1804	6
1804	62
1804	9
1804	30
1804	14
1804	21
1804	39
1805	52
1805	15
1805	37
1806	54
1806	48
1807	46
1807	4
1808	60
1808	52
1808	38
1809	41
1809	30
1810	37
1810	60
1811	18
1811	36
1811	57
1811	21
1811	47
1811	14
1812	58
1812	7
1812	38
1812	34
1812	56
1813	6
1813	18
1814	33
1814	58
1815	59
1815	35
1815	17
1816	55
1816	12
1817	65
1817	30
1818	47
1818	23
1819	58
1819	17
1819	48
1819	56
1820	39
1820	11
1821	47
1821	3
1821	12
1822	2
1822	60
1822	55
1822	39
1822	56
1823	37
1823	59
1823	49
1823	15
1823	14
1824	60
1824	2
1824	53
1825	39
1825	45
1825	56
1825	17
1825	60
1826	45
1826	58
1827	2
1827	1
1827	53
1827	36
1827	39
1828	38
1828	43
1829	11
1829	61
1829	55
1829	59
1830	14
1830	10
1831	5
1831	44
1832	12
1832	48
1833	59
1833	26
1833	60
1834	24
1834	46
1834	15
1834	13
1834	59
1834	4
1834	64
1834	26
1834	56
1834	38
1834	12
1834	18
1834	63
1834	41
1834	43
1835	59
1835	51
1836	46
1836	7
1836	17
1836	40
1836	8
1836	41
1836	55
1836	60
1836	4
1836	1
1836	63
1836	62
1836	49
1836	15
1836	59
1837	55
1837	27
1837	53
1837	6
1837	39
1837	61
1837	59
1838	46
1838	7
1838	60
1838	17
1838	30
1838	48
1838	39
1838	66
1838	56
1838	28
1839	52
1839	4
1840	39
1840	23
1841	10
1841	22
1841	36
1842	8
1842	20
1843	42
1843	49
1843	59
1844	9
1844	59
1845	13
1845	2
1846	62
1846	24
1846	37
1846	28
1847	11
1847	61
1847	10
1848	45
1848	3
1849	37
1849	56
1850	15
1850	6
1850	49
1850	56
1850	39
1850	18
1850	17
1851	26
1851	66
1851	38
1851	46
1852	6
1852	55
1852	2
1853	8
1853	3
1854	50
1854	41
1855	57
1855	5
1855	44
1855	19
1856	57
1856	44
1857	19
1857	10
1858	39
1858	62
1858	15
1858	57
1858	2
1858	53
1858	10
1859	55
1859	21
1859	5
1859	45
1860	52
1860	63
1861	56
1861	37
1862	3
1862	55
1862	46
1862	39
1862	66
1862	2
1862	45
1863	51
1863	33
1863	5
1864	41
1864	4
1865	13
1865	10
1865	6
1865	20
1865	14
1866	63
1866	17
1867	48
1867	47
1868	35
1868	66
1868	64
1868	46
1869	39
1869	10
1870	37
1870	63
1871	13
1871	14
1872	50
1872	37
1873	64
1873	49
1873	55
1873	32
1873	66
1873	39
1874	6
1874	52
1874	53
1875	26
1875	10
1875	4
1875	3
1875	56
1876	59
1876	2
1877	32
1877	17
1877	56
1878	21
1878	6
1879	60
1879	56
1880	62
1880	41
1880	4
1880	32
1881	60
1881	49
1882	26
1882	63
1882	4
1882	13
1883	49
1883	6
1883	61
1883	55
1883	14
1883	3
1883	18
1884	60
1884	63
1884	41
1884	56
1885	56
1885	39
1886	2
1886	27
1886	57
1886	11
1886	60
1887	60
1887	10
1887	37
1887	7
1887	61
1887	17
1887	55
1887	39
1888	53
1888	39
1888	2
1889	50
1889	17
1889	11
1889	60
1889	56
1889	37
1890	50
1890	40
1890	63
1890	17
1890	60
1891	38
1891	56
1891	17
1892	34
1892	39
1892	15
1893	31
1893	42
1893	6
1893	18
1893	40
1893	17
1894	56
1894	59
1894	46
1894	39
1895	32
1895	38
1896	9
1896	10
1897	56
1897	37
1898	66
1898	52
1898	37
1898	60
1898	46
1898	26
1899	17
1899	43
1900	50
1900	17
1901	56
1901	17
1902	64
1902	41
1903	56
1903	60
1904	3
1904	60
1904	38
1904	17
1904	56
1904	7
1905	26
1905	62
1906	48
1906	37
1906	49
1906	60
1906	62
1907	53
1907	56
1907	10
1908	17
1908	60
1908	56
1909	37
1909	56
1910	37
1910	56
1910	34
1911	37
1911	17
1912	6
1912	15
1912	2
1912	14
1912	55
1912	31
1912	50
1912	53
1913	1
1913	11
1914	48
1914	47
1915	17
1915	28
1915	56
1916	49
1916	60
1917	18
1917	38
1917	45
1918	4
1918	63
1919	19
1919	22
1919	18
1920	50
1920	43
1920	56
1920	60
1920	39
1920	7
1921	18
1921	49
1921	37
1921	15
1921	58
1921	43
1921	59
1921	40
1921	35
1921	4
1921	60
1921	7
1921	54
1921	14
1921	62
1921	34
1921	45
1921	5
1921	39
1921	3
1921	48
1921	46
1922	43
1922	47
1922	17
1922	37
1922	12
1922	38
1923	58
1923	47
1923	53
1923	23
1923	5
1924	26
1924	62
1925	28
1925	43
1926	3
1926	35
1927	63
1927	37
1928	62
1928	33
1929	14
1929	3
1930	2
1930	61
1930	30
1930	45
1930	55
1930	46
1931	62
1931	51
1932	50
1932	56
1933	43
1933	38
1934	6
1934	56
1935	15
1935	56
1935	6
1936	56
1936	43
1936	17
1936	37
1937	13
1937	7
1937	18
1938	60
1938	17
1939	21
1939	14
1940	2
1940	12
1940	15
1940	59
1940	37
1940	45
1940	11
1941	36
1941	31
1941	37
1942	17
1942	56
1942	58
1942	39
1942	37
1943	18
1943	57
1943	14
1943	11
1943	6
1944	37
1944	56
1944	17
1945	56
1945	11
1945	39
1945	38
1945	7
1945	17
1945	43
1946	35
1946	63
1946	64
1946	4
1947	57
1947	18
1947	60
1948	58
1948	59
1948	17
1948	53
1948	33
1948	48
1949	2
1949	42
1950	19
1950	5
1950	57
1951	64
1951	66
1951	39
1951	6
1951	28
1951	17
1951	32
1952	14
1952	56
1953	24
1953	22
1954	10
1954	39
1954	59
1955	63
1955	57
1955	18
1955	60
1955	56
1956	37
1956	56
1957	56
1957	17
1957	26
1957	66
1958	57
1958	39
1959	14
1959	6
1959	33
1959	19
1960	4
1960	15
1961	18
1961	13
1961	56
1961	31
1961	61
1961	8
1961	10
1961	39
1962	53
1962	10
1963	28
1963	64
1964	60
1964	45
1965	66
1965	28
1966	13
1966	8
1967	29
1967	11
1967	6
1967	13
1968	16
1968	37
1968	40
1969	3
1969	39
1969	18
1969	33
1969	2
1969	32
1969	63
1969	62
1969	7
1970	26
1970	30
1971	2
1971	66
1971	62
1971	39
1972	12
1972	41
1973	56
1973	26
1973	60
1974	13
1974	42
1975	6
1975	37
1975	26
1976	61
1976	65
1976	11
1977	37
1977	7
1977	39
1978	41
1978	34
1979	53
1979	39
1979	66
1979	27
1980	13
1980	11
1981	46
1981	41
1982	12
1982	41
1983	37
1983	56
1984	64
1984	34
1984	60
1985	50
1985	39
1985	16
1985	55
1986	51
1986	35
1986	39
1987	4
1987	12
1988	41
1988	35
1988	62
1988	4
1988	49
1989	36
1989	34
1990	15
1990	27
1990	30
1990	7
1990	51
1990	8
1990	61
1990	13
1990	60
1990	14
1991	6
1991	30
1992	56
1992	38
1993	37
1993	56
1994	10
1994	21
1994	9
1994	5
1994	27
1994	62
1994	39
1994	8
1994	11
1994	22
1994	1
1994	24
1994	18
1994	14
1994	36
1994	6
1994	57
1994	19
1994	23
1994	2
1994	47
1994	53
1994	61
1994	55
1994	45
1994	20
1994	25
1995	63
1995	66
1995	57
1996	39
1996	60
1997	43
1997	28
1998	58
1998	36
1999	53
1999	17
2000	49
2000	38
2000	56
2001	39
2001	47
2002	62
2002	41
2003	45
2003	2
2004	6
2004	15
2004	56
2005	61
2005	2
2005	35
2006	14
2006	40
2007	61
2007	52
2007	7
2007	60
2008	18
2008	39
2008	20
2008	57
2008	3
2008	53
2008	24
2008	6
2009	22
2009	10
2010	28
2010	52
2010	39
2010	49
2010	26
2010	63
2010	3
2010	37
2010	56
2010	2
2011	47
2011	38
2011	60
2011	37
2011	63
2012	60
2012	46
2012	37
2012	56
2012	43
2012	28
2013	2
2013	10
2014	17
2014	56
2015	14
2015	29
2016	52
2016	57
2016	49
2016	38
2016	60
2016	35
2017	39
2017	35
2017	52
2018	39
2018	24
2019	39
2019	18
2019	33
2019	56
2019	28
2019	32
2020	16
2020	17
2021	37
2021	60
2022	19
2022	44
2023	41
2023	60
2023	66
2024	55
2024	45
2025	6
2025	35
2026	56
2026	62
2027	50
2027	41
2028	61
2028	26
2028	60
2028	55
2029	54
2029	16
2030	26
2030	66
2031	6
2031	4
2032	56
2032	60
2033	24
2033	14
2033	15
2034	47
2034	63
2034	52
2035	32
2035	50
2035	55
2035	60
2036	15
2036	49
2036	2
2036	41
2037	56
2037	5
2038	45
2038	39
2038	18
2039	60
2039	43
2039	56
2040	59
2040	24
2040	53
2040	65
2041	2
2041	42
2042	25
2042	60
2043	56
2043	17
2043	37
2043	26
2044	63
2044	33
2044	39
2045	15
2045	4
2046	5
2046	12
2047	56
2047	17
2047	28
2047	60
2047	37
2048	11
2048	8
2049	62
2049	4
2050	46
2050	62
2050	4
2050	51
2051	3
2051	63
2051	46
2051	66
2052	17
2052	60
2053	26
2053	60
2053	59
2053	3
2054	56
2054	49
2054	7
2054	48
2055	56
2055	37
2056	26
2056	50
2056	15
2056	63
2057	17
2057	9
2058	49
2058	39
2059	36
2059	24
2059	1
2060	45
2060	13
2060	47
2060	24
2061	3
2061	7
2062	48
2062	65
2062	6
2062	37
2062	42
2062	59
2062	3
2063	33
2063	62
2064	63
2064	28
2064	66
2064	35
2064	54
2064	43
2064	26
2065	52
2065	13
2066	42
2066	9
2066	23
2067	29
2067	10
2067	6
2067	14
2068	63
2068	18
2068	3
2068	7
2069	25
2069	48
2069	58
2069	27
2069	56
2070	56
2070	23
2070	6
2070	18
2070	53
2071	65
2071	12
2071	33
2072	63
2072	23
2072	53
2072	28
2073	13
2073	46
2074	2
2074	18
2074	17
2074	37
2074	56
2074	35
2075	21
2075	6
2075	49
2076	59
2076	60
2077	52
2077	56
2078	38
2078	43
2079	6
2079	56
2079	47
2080	19
2080	57
2081	59
2081	39
2081	60
2081	37
2081	33
2081	21
2081	56
2081	3
2082	37
2082	45
2082	15
2082	7
2083	41
2083	48
2084	46
2084	39
2085	49
2085	3
2085	48
2085	37
2085	59
2085	16
2085	14
2086	2
2086	25
2087	3
2087	17
2088	17
2088	4
2089	38
2089	64
2089	43
2090	39
2090	7
2090	11
2090	45
2090	44
2091	61
2091	37
2091	39
2091	7
2091	10
2092	46
2092	56
2092	37
2093	39
2093	2
2093	53
2094	19
2094	60
2094	37
2094	38
2094	54
2094	64
2094	7
2094	56
2094	5
2094	41
2094	63
2094	43
2094	40
2094	17
2094	57
2094	34
2094	47
2094	35
2095	29
2095	13
2096	53
2096	2
2097	56
2097	10
2097	14
2098	42
2098	6
2098	39
2098	10
2099	15
2099	2
2099	17
2099	11
2099	14
2099	4
2099	23
2099	55
2100	42
2100	36
2101	60
2101	49
2101	4
2101	46
2101	26
2102	61
2102	56
2103	53
2103	60
2104	6
2104	59
2104	12
2105	60
2105	11
2105	46
2106	6
2106	63
2107	15
2107	63
2107	47
2107	64
2107	55
2107	60
2107	37
2107	17
2108	37
2108	1
2109	41
2109	39
2109	35
2109	18
2110	27
2110	43
2110	56
2110	37
2110	64
2110	38
2110	60
2110	17
2111	37
2111	17
2111	26
2112	40
2112	6
2113	13
2113	6
2114	56
2114	37
2115	17
2115	6
2116	17
2116	9
2117	46
2117	2
2118	6
2118	57
2118	11
2118	20
2118	10
2119	41
2119	51
2120	10
2120	31
2121	37
2121	39
2121	56
2122	11
2122	19
2122	22
2123	53
2123	9
2123	27
2123	61
2124	7
2124	45
2124	62
2124	33
2124	34
2124	60
2124	56
2125	60
2125	59
2126	65
2126	39
2126	45
2126	57
2126	19
2126	66
2126	60
2126	34
2127	41
2127	12
2127	59
2127	55
2128	51
2128	15
2129	1
2129	56
2130	40
2130	31
2130	35
2131	14
2131	53
2131	61
2132	28
2132	6
2132	39
2132	48
2133	53
2133	65
2134	28
2134	4
2135	39
2135	56
2135	60
2135	37
2135	2
2136	6
2136	55
2136	47
2136	13
2136	15
2136	24
2136	8
2136	1
2136	42
2137	56
2137	66
2138	56
2138	58
2138	66
2138	63
2138	34
2138	59
2139	3
2139	23
2139	35
2139	51
2140	37
2140	52
2141	24
2141	39
2142	56
2142	37
2142	17
2143	37
2143	28
2143	43
2143	3
2144	55
2144	39
2144	18
2145	33
2145	10
2145	2
2145	37
2146	17
2146	43
2147	56
2147	7
2148	6
2148	47
2149	22
2149	6
2149	57
2149	12
2149	56
2150	59
2150	41
2151	3
2151	51
2151	24
2151	38
2152	20
2152	9
2153	18
2153	45
2153	2
2153	53
2154	14
2154	62
2155	15
2155	66
2156	49
2156	39
2156	45
2157	21
2157	15
2157	22
2157	60
2158	46
2158	14
2159	6
2159	32
2159	29
2159	56
2159	3
2159	40
2159	18
2159	16
2159	26
2159	7
2159	24
2159	38
2159	52
2159	28
2159	66
2159	17
2159	13
2159	60
2159	14
2160	45
2160	39
2161	18
2161	2
2162	3
2162	59
2162	24
2162	2
2162	57
2162	44
2162	63
2162	58
2162	41
2162	48
2162	14
2162	33
2163	8
2163	7
2163	60
2164	6
2164	44
2165	12
2165	41
2166	37
2166	20
2167	52
2167	37
2168	12
2168	37
2169	15
2169	24
2170	30
2170	21
2170	9
2170	25
2170	23
2170	53
2170	5
2170	14
2170	36
2170	51
2170	54
2170	27
2170	29
2170	65
2170	22
2170	40
2170	62
2170	20
2170	4
2170	61
2171	39
2171	55
2171	2
2171	56
2172	41
2172	49
2172	46
2173	16
2173	32
2173	49
2173	17
2173	7
2174	38
2174	35
2174	26
2175	49
2175	61
2175	39
2175	60
2175	26
2175	46
2175	16
2175	41
2175	59
2175	2
2175	50
2175	17
2175	56
2175	55
2176	41
2176	64
2176	4
2176	3
2176	26
2177	26
2177	28
2178	66
2178	56
2179	59
2179	16
2180	57
2180	41
2180	37
2180	59
2180	6
2181	20
2181	44
2181	22
2181	19
2182	12
2182	9
2183	41
2183	52
2184	60
2184	46
2185	43
2185	60
2185	11
2186	23
2186	65
2187	17
2187	50
2187	35
2187	61
2188	19
2188	37
2189	18
2189	56
2189	2
2189	45
2189	55
2189	15
2189	39
2189	13
2190	63
2190	54
2190	28
2190	46
2190	66
2191	11
2191	55
2191	2
2192	15
2192	46
2192	41
2193	48
2193	43
2194	61
2194	39
2195	3
2195	24
2195	15
2195	23
2196	18
2196	66
2197	37
2197	60
2197	17
2197	13
2197	7
2198	44
2198	29
2199	55
2199	2
2199	61
2200	7
2200	50
2200	66
2200	19
2200	22
2200	49
2200	39
2200	65
2201	45
2201	56
2201	11
2201	60
2201	7
2201	17
2202	6
2202	1
2202	11
2202	36
2202	14
2203	39
2203	55
2203	4
2204	61
2204	11
2204	23
2204	12
2204	15
2205	54
2205	51
2206	60
2206	52
2207	49
2207	39
2207	60
2207	15
2207	41
2208	5
2208	19
2209	28
2209	37
2210	32
2210	16
2211	6
2211	2
2212	28
2212	46
2212	56
2212	59
2212	26
2212	40
2213	60
2213	39
2213	62
2213	37
2214	37
2214	46
2215	47
2215	62
2215	33
2215	13
2216	4
2216	12
2217	49
2217	41
2217	60
2217	59
2218	17
2218	24
2218	60
2218	45
2218	10
2218	55
2218	65
2218	56
2219	15
2219	39
2220	41
2220	4
2220	17
2220	56
2221	41
2221	15
2222	13
2222	17
2223	39
2223	4
2223	23
2224	64
2224	59
2225	56
2225	17
2226	42
2226	60
2226	46
2226	8
2227	15
2227	41
2228	13
2228	35
2229	58
2229	49
2230	11
2230	7
2230	56
2230	35
2230	2
2230	13
2230	20
2230	42
2230	24
2230	55
2231	66
2231	43
2231	56
2231	26
2231	17
2231	39
2231	15
2231	46
2231	37
2232	26
2232	28
2233	12
2233	59
2233	3
2234	5
2234	7
2235	26
2235	59
2235	49
2235	39
2235	37
2236	2
2236	56
2237	31
2237	53
2238	15
2238	59
2238	37
2239	5
2239	51
2239	17
2239	48
2239	33
2239	16
2240	64
2240	41
2241	48
2241	34
2242	45
2242	28
2242	47
2242	3
2242	39
2242	66
2243	17
2243	56
2244	26
2244	56
2245	32
2245	41
2245	49
2245	59
2245	17
2245	60
2245	46
2245	16
2246	51
2246	59
2246	15
2246	17
2246	43
2247	37
2247	59
2248	28
2248	37
2249	14
2249	57
2250	17
2250	26
2250	66
2251	55
2251	41
2251	17
2252	45
2252	40
2253	38
2253	3
2253	59
2254	12
2254	24
2254	4
2255	62
2255	41
2256	59
2256	3
2256	41
2256	46
2257	39
2257	15
2257	12
2258	60
2258	56
2259	44
2259	6
2259	57
2260	25
2260	31
2260	3
2260	1
2261	60
2261	64
2261	26
2261	56
2261	3
2261	46
2262	47
2262	7
2262	6
2262	28
2263	47
2263	14
2263	61
2263	46
2263	60
2263	6
2263	15
2263	18
2263	39
2263	3
2263	45
2264	11
2264	2
2264	17
2265	56
2265	43
2265	17
2265	37
2266	30
2266	39
2266	26
2266	64
2267	59
2267	60
2267	12
2268	4
2268	13
2268	35
2268	15
2269	59
2269	17
2269	12
2269	48
2269	38
2269	60
2269	56
2269	37
2269	29
2269	3
2270	15
2270	12
2271	56
2271	17
2272	38
2272	64
2272	37
2272	51
2273	1
2273	11
2274	35
2274	57
2274	4
2275	3
2275	16
2275	59
2275	53
2275	28
2276	17
2276	16
2277	37
2277	45
2277	17
2277	23
2277	33
2277	2
2277	46
2278	64
2278	59
2279	60
2279	15
2279	56
2280	37
2280	56
2281	56
2281	28
2282	64
2282	38
2283	5
2283	56
2284	25
2284	45
2284	44
2284	53
2285	37
2285	56
2286	2
2286	26
2286	34
2287	37
2287	41
2288	41
2288	46
2288	15
2289	66
2289	7
2289	63
2289	6
2289	52
2290	41
2290	38
2290	60
2291	20
2291	1
2292	55
2292	17
2292	48
2292	27
2293	62
2293	56
2293	13
2293	35
2294	10
2294	57
2294	18
2294	6
2294	50
2295	56
2295	37
2296	63
2296	13
2297	14
2297	60
2297	46
2297	12
2297	55
2297	13
2297	24
2297	41
2297	42
2298	31
2298	44
2299	19
2299	44
2300	26
2300	62
2300	46
2301	46
2301	49
2302	14
2302	52
2302	55
2302	21
2302	57
2302	53
2303	10
2303	9
2303	6
2304	39
2304	7
2304	62
2304	57
2304	10
2305	39
2305	46
2306	39
2306	13
2306	3
2306	59
2306	23
2306	5
2306	46
2306	62
2306	63
2307	47
2307	42
2308	56
2308	12
2308	16
2309	12
2309	5
2309	13
2310	60
2310	17
2310	49
2311	18
2311	14
2312	51
2312	39
2312	26
2312	65
2312	7
2312	14
2312	24
2312	13
2313	2
2313	60
2313	17
2313	32
2313	47
2313	56
2313	61
2313	39
2313	45
2314	19
2314	57
2315	13
2315	60
2316	42
2316	65
2316	30
2316	18
2316	47
2316	45
2316	66
2316	53
2316	6
2317	46
2317	12
2317	24
2317	13
2317	41
2317	15
2317	51
2317	4
2318	37
2318	38
2318	33
2318	17
2318	64
2318	60
2319	59
2319	4
2320	45
2320	26
2320	56
2320	49
2320	52
2320	55
2320	37
2321	17
2321	56
2322	62
2322	7
2322	56
2323	5
2323	57
2324	17
2324	57
2325	13
2325	56
2326	37
2326	38
2326	43
2326	17
2327	24
2327	3
2328	37
2328	43
2328	38
2328	17
2329	4
2329	41
2329	33
2330	59
2330	37
2331	3
2331	42
2332	37
2332	56
2333	2
2333	53
2333	14
2334	18
2334	13
2334	31
2334	47
2334	57
2335	46
2335	41
2336	55
2336	66
2336	60
2337	26
2337	58
2337	59
2337	60
2337	56
2337	49
2337	46
2338	57
2338	53
2338	29
2339	39
2339	10
2340	16
2340	46
2340	13
2340	38
2341	24
2341	39
2341	4
2341	3
2341	42
2341	13
2342	11
2342	14
2342	8
2342	4
2343	56
2343	60
2343	26
2344	37
2344	6
2344	57
2345	56
2345	17
2346	16
2346	4
2347	38
2347	56
2348	12
2348	15
2348	46
2348	8
2349	42
2349	3
2349	28
2350	53
2350	47
2350	18
2350	39
2350	20
2351	14
2351	59
2351	3
2351	12
2352	56
2352	52
2352	17
2353	56
2353	17
2354	55
2354	13
2354	26
2354	66
2354	56
2354	60
2354	28
2355	66
2355	61
2356	40
2356	37
2356	46
2357	43
2357	7
2357	37
2357	45
2357	48
2357	56
2358	1
2358	39
2359	20
2359	45
2359	58
2359	65
2359	28
2359	53
2359	34
2360	34
2360	32
2361	24
2361	42
2361	41
2361	46
2361	5
2362	65
2362	56
2363	1
2363	17
2363	58
2363	45
2364	47
2364	24
2365	60
2365	4
2365	62
2365	17
2365	59
2365	15
2366	17
2366	56
2367	48
2367	57
2367	62
2367	37
2367	33
2367	58
2368	38
2368	49
2368	37
2368	7
2368	5
2369	37
2369	48
2369	39
2369	13
2370	26
2370	17
2370	38
2370	56
2371	58
2371	17
2371	13
2371	37
2371	28
2371	49
2371	50
2371	56
2372	66
2372	62
2373	53
2373	39
2374	34
2374	7
2374	35
2374	63
2374	52
2374	17
2374	50
2374	28
2375	4
2375	12
2375	13
2376	46
2376	37
2377	14
2377	19
2377	47
2377	17
2377	60
2377	24
2377	57
2377	39
2377	10
2377	56
2378	11
2378	17
2378	39
2378	2
2378	61
2379	39
2379	34
2379	6
2380	58
2380	45
2380	2
2381	26
2381	37
2381	17
2381	59
2381	60
2382	60
2382	17
2383	39
2383	61
2383	17
2383	13
2383	56
2384	24
2384	6
2384	55
2384	14
2385	43
2385	37
2386	45
2386	56
2386	17
2386	52
2386	12
2386	43
2386	13
2386	18
2386	3
2386	7
2387	15
2387	37
2387	56
2387	38
2387	14
2387	58
2388	26
2388	13
2389	37
2389	2
2389	60
2390	59
2390	2
2390	3
2390	15
2390	37
2390	49
2391	63
2391	33
2392	33
2392	56
2392	38
2392	17
2392	63
2392	40
2393	15
2393	57
2393	60
2393	26
2393	17
2393	18
2393	13
2393	56
2393	39
2394	56
2394	57
2395	62
2395	38
2395	37
2395	35
2396	60
2396	15
2397	47
2397	14
2397	8
2397	18
2397	61
2397	11
2397	6
2397	24
2397	2
2397	45
2398	10
2398	6
2399	8
2399	55
2400	20
2400	6
2401	8
2401	2
2401	11
2402	60
2402	4
2402	15
2402	46
2402	17
2402	12
2402	56
2403	7
2403	38
2403	62
2404	26
2404	56
2404	2
2405	17
2405	49
2405	56
2405	59
2406	20
2406	57
2407	15
2407	46
2407	63
2407	41
2408	12
2408	37
2408	63
2408	52
2409	36
2409	8
2410	46
2410	4
2410	60
2411	3
2411	42
2411	24
2412	59
